Id,Label,Lat,Lng,Country,airportID,Mass,Dist2Air
n855,Halle ST Germany,51.4566993713,11.9672002792,Germany,348,4141.0,11.935764900523285
n856,Jeonju Jeonbuk South Korea,36.097240448,127.512702942,South Korea,6008,1.0,42.79821719504075
n798,Milledgeville GA United States,33.0814094543,-83.2262115479,United States,3754,282.0,36.37256023408414
n1000,Guiyang Guizhou China,26.5724201202,106.694732666,China,3394,1415.0,6.955257347992439
n1031,Jalapa VER Mexico,19.531999588,-96.9137802124,Mexico,5837,823.0,8.532602048166957
n975, Kagawa Japan,34.2980461121,133.994628906,Japan,2337,2265.0,5.917140795786183
n655,Borstel NI Germany,52.8661193848,9.2715797424,Germany,353,47.0,23.7565166750883
n591,Monterrey NL Mexico,25.6709709167,-100.3099823,Mexico,1825,1480.0,14.66268432016529
n1109,Piracicaba SP Brazil,-22.7253704071,-47.6477813721,Brazil,2578,2527.0,38.05104669608916
n540,Chuo City Yamanashi Japan,36.2816467285,139.077270508,Japan,2280,792.0,64.83975035368887
n586,Harare Harare Zimbabwe,-17.8243808746,31.0499401093,Zimbabwe,1005,971.0,7.940137655346026
n51,Abilene TX United States,32.4491691589,-99.7414169312,United States,3718,252.0,4.3457777518392025
n304,São Carlos SP Brazil,-22.0123996735,-47.9006004333,Brazil,2613,6068.0,61.218249355101406
n930,Ahmadabad Gujarat India,23.0193004608,72.581741333,India,2994,291.0,5.228737067060731
n717,Tilburg North Brabant Netherlands,51.5491981506,5.0646400452,Netherlands,585,2569.0,14.982709942698191
n233,Antananarivo  Madagascar,-18.9126796722,47.5289306641,Madagascar,918,277.0,8.64134326369476
n989,Feira de Santana BA Brazil,-12.2494001389,-38.9421005249,Brazil,2621,265.0,61.539700671482734
n503,Phnom Penh Phnom Penh Cambodia,11.5621995926,104.918998718,Cambodia,3034,170.0,5.181230426790128
n605,Palmerston North Manawatu Wanganui New Zealand,-40.3568115234,175.609573364,New Zealand,2028,4702.0,2.5347899484982266
n1798,Pardubice Pardubice Czech Republic,50.0289993286,15.7629995346,Czech Republic,1584,1177.0,1.5255640656049612
n1443,Merate Lomb. Italy,45.697101593,9.4231996536,Italy,1525,1003.0,13.655624398691137
n95,Nauchnyy Crimea Ukraine,44.7271385193,34.0103416443,Ukraine,7863,120.0,21.485008068458693
n509,São José dos Campos SP Brazil,-23.2593994141,-45.8832015991,Brazil,2615,2063.0,2.5183816860595356
n734,Naini Tal  India,29.3917007446,79.4532012939,India,4188,431.0,81.18361661707465
n430,Asheville NC United States,35.5984611511,-82.5531387329,United States,4007,1052.0,11.229136585870611
n1229,Aviano Fr.V.G. Italy,46.068901062,12.575799942,Italy,1539,993.0,34.36245421351654
n796,St.-Étienne Rhone-Alpes France,45.4404983521,4.3915100098,France,1350,3055.0,8.307385704957767
n622,Chiang Mai Chiang Mai Thailand,18.7670001984,99.0261611938,Thailand,3931,22.0,4.15510756870926
n1150,Sopron  Hungary,47.6729011536,16.6037006378,Hungary,1613,131.0,30.259337711889472
n644,Guatemala City Guatemala Guatemala,14.6317195892,-90.4674377441,Guatemala,1767,255.0,5.226413601764122
n87,York PA United States,39.9645309448,-76.7242889404,United States,3542,352.0,15.953625519387556
n1222,Nagpur Maharashtra India,21.1568698883,79.0820617676,India,3015,5.0,5.002110358381091
n1903,Khon Kaen Khon Kaen Thailand,16.4384803772,102.8360672,Thailand,3938,1.0,3.979966072509294
n295,Pensacola FL United States,30.4208393097,-87.2172393799,United States,3564,890.0,4.065439954434957
n1199,Suwon Gyeonggi South Korea,37.2585906982,127.015983582,South Korea,3930,12142.0,34.287801699288536
n1638,Badajoz Estremadura Spain,38.8672981262,-6.9803800583,Spain,1219,2570.0,8.7128617244483
n1038,Bamako  Mali,12.6575202942,-7.9802398682,Mali,1044,292.0,8.805740581823661
n794,Burgos Castilla and Leon Spain,42.3496017456,-3.6720099449,Spain,6757,812.0,2.6746117072226485
n687, COL Mexico,19.1394519806,-103.911651611,Mexico,1808,9.0,23.78894342981497
n2299,Niterói RJ Brazil,-22.8884601593,-43.1146888733,Brazil,2560,24248.0,9.880619502919167
n935,Kalyani W Bengal India,22.9719867706,88.445602417,India,3043,75.0,21.918764440348586
n1220,Uberaba MG Brazil,-19.776599884,-47.9399986267,Brazil,2635,300.0,1.799419259567385
n1288,Vallendar RP Germany,50.3944015503,7.6202402115,Germany,355,650.0,34.59787468310978
n1219,Rabat Rabat-Sale Morocco,34.0208892822,-6.8416399956,Morocco,1072,2546.0,5.575514083033404
n249,Melbourne FL United States,28.0794296265,-80.6071777344,United States,3671,1224.0,2.8255735118193073
n1230,Goiânia GO Brazil,-16.6792697906,-49.2562904358,Brazil,2562,1334.0,4.025552413752788
n583,Chieti Abr. Italy,42.3522987366,14.170800209,Italy,1505,3156.0,5.507764525333753
n1067,Linz Upper Austria Austria,48.3185005188,14.2853002548,Austria,1611,3421.0,7.411894537392303
n996,Marquette MI United States,46.545841217,-87.4136810303,United States,6838,361.0,13.310045650029455
n502,Jakarta Jakarta Indonesia,-6.1714901924,106.827522278,Indonesia,3275,895.0,12.208863950855664
n1268, CA United States,34.8898391724,-117.833190918,United States,3734,179.0,59.10589384693102
n760,Roanoke VA United States,37.2715187073,-79.9405288696,United States,4016,660.0,4.191886953431802
n846,Bad Nauheim HE Germany,50.3655014038,8.7369499207,Germany,340,1040.0,24.94627861793141
n1344,Dijon Burgundy France,47.3443984985,5.0650200844,France,1425,6126.0,5.34652919584732
n988,Colchester England United Kingdom,51.8832015991,0.9101499915,United Kingdom,508,3318.0,23.418831819063225
n1111,Olsztyn WM Poland,53.7737998962,20.5146999359,Poland,2952,49.0,77.18558464860507
n1289, TX United States,31.4627342224,-99.3330383301,United States,3718,1.0,68.65527979544278
n1112,Nagasaki Nagasaki Japan,32.7433357239,129.881591797,Japan,2313,6149.0,12.137781675662913
n895,Edinburg TX United States,26.3011608124,-98.160697937,United States,3826,953.0,9.91410757824654
n2044,Winona MN United States,44.0512886047,-91.6385879517,United States,4044,217.0,22.412886947412332
n1814,Trivandrum Kerala India,8.505109787,76.9514083862,India,3153,4394.0,2.663697383632963
n1072,Tallinn Harjumaa Estonia,59.4371986389,24.7537002563,Estonia,415,2060.0,3.233966468008829
n1588,Curitiba PR Brazil,-25.4399700165,-49.2765693665,Brazil,2545,4566.0,8.769762840469554
n1059,Wakayama Wakayama Japan,34.2182312012,135.172302246,Japan,3992,6.0,15.509207056270636
n593,Macclesfield England United Kingdom,53.2593994141,-2.1613600254,United Kingdom,478,2210.0,8.029834402673629
n560,Dakar Dakar Senegal,14.6692695618,-17.4366092682,Senegal,1084,1006.0,6.0433026878976985
n928,Richmond KY United States,37.7488098145,-84.2975692749,United States,4017,383.0,26.03209688991995
n1181,Matsuyama Ehime Japan,33.838104248,132.771911621,Japan,2333,4376.0,4.210688557917261
n355,Clinton Co. NY United States,44.7462081909,-73.6781768799,United States,3771,1.0,12.23600703140332
n2032,Moncton NB Canada,46.0886993408,-64.7848968506,Canada,117,806.0,5.34485627144693
n1208,Mankato MN United States,44.1674003601,-94.0024108887,United States,3858,483.0,62.57622572527119
n1932,Michigan City IN United States,41.7193603516,-86.9031677246,United States,4359,24.0,30.22709766339069
n477,Islamabad Islāmābād Pakistan,33.7076797485,73.0704727173,Pakistan,2223,4087.0,6.502864936783933
n1751,Kota Kinabalu Sabah Malaysia,5.9813799858,116.074287415,Malaysia,3269,164.0,3.440179568822099
n1241,Warrington England United Kingdom,53.4117012024,-2.5846400261,United Kingdom,491,1573.0,12.186005643379216
n1142,Addis Ababa  Ethiopia,9.0335998535,38.7444992065,Ethiopia,1107,1143.0,5.367396111259209
n1572,Kelowna BC Canada,49.8809013367,-119.443000794,Canada,87,485.0,5.951476218260235
n1033,Lagos Lagos Nigeria,6.6016001701,3.3968598843,Nigeria,273,52.0,5.4588782066393104
n841,Nuremberg BY Germany,49.4651985168,11.0760002136,Germany,347,16342.0,2.3504085581074343
n1161, Yamanashi Japan,35.6132698059,138.611236572,Japan,2280,2714.0,54.29286170768926
n2226,Freiberg SN Germany,50.9105987549,13.3488998413,Germany,338,1471.0,23.791271671640022
n1530,Guilin Guangxi Zhuang China,25.2924499512,110.286010742,China,3372,1273.0,16.255274393368495
n833,Taiyuan Shanxi China,37.8814086914,112.5495224,China,3369,4280.0,10.242841314601762
n361,Nizhniy Novgorod Nizhniy Novgorod Russia,56.3215293884,44.0326805115,Russia,4274,4699.0,11.438864453445843
n1279,Mendoza Mendoza Argentina,-32.8664016724,-68.8287963867,Argentina,2452,909.0,3.1771488146543034
n953,Alexandria Alexandria Egypt,31.2104492188,29.9124507904,Egypt,3410,2311.0,23.930227155121468
n960,Hatfield England United Kingdom,51.7624015808,-0.2347200066,United Kingdom,507,5796.0,21.95436896010209
n977,Allschwil  Switzerland,47.5522994995,7.5368900299,Switzerland,4053,17753.0,2.6294871057338463
n1640,Nanchong Sichuan Peoples R China,30.843642,106.102516,China,6401,440.0,6.643739108093956
n1170,Mashhad Razavi Khorasan Iran,36.3156013489,59.5680007935,Iran,4331,2318.0,7.016841631843132
n576,Durango CO United States,37.2736701965,-107.879302978,United States,3713,252.0,10.9058196999006
n923,Ilam  Iran,33.638130188,46.4243087769,Iran,6748,102.0,3.7318640709649076
n688,Colombo Western Sri Lanka,6.9319701195,79.8455734253,Sri Lanka,3024,1146.0,17.390599378336695
n1155,Middlesbrough England United Kingdom,54.5656013489,-1.2493599653,United Kingdom,522,2170.0,8.202157524304928
n1042,Jimma  Ethiopia,7.6784777641,36.8384437561,Ethiopia,1116,1.0,1.7207857132359585
n485,Greeley CO United States,40.4232711792,-104.694458008,United States,3751,737.0,38.81826616133958
n1234,Entebbe Central Uganda,0.0662200004,32.4737892151,Uganda,1187,159.0,2.662712433117415
n340,Abu Dhabi Abu Dhabi United Arab Emirates,24.3655204773,54.5634307861,U Arab Emirates,2179,1.0,7.222982951582284
n121,Spartanburg SC United States,34.9482498169,-81.9348678589,United States,4034,327.0,16.49630071898853
n1628,Oneonta NY United States,42.4553108215,-75.0602722168,United States,4129,516.0,49.961950270856406
n1262,Peterborough ON Canada,44.3235015869,-78.2882003784,Canada,193,1665.0,80.27558846767613
n481,Roslin Scotland United Kingdom,55.8492012024,-3.1626400948,United Kingdom,535,31943.0,10.704156352780293
n479,San Sebastián Basque Country Spain,43.3027000427,-1.9730399847,Spain,1242,2902.0,9.893710827664144
n553,Albion MI United States,42.2466506958,-84.753036499,United States,4039,283.0,40.87722508103687
n712,Burlington ON Canada,43.3737983704,-79.7537994385,Canada,70,172.0,16.56437574013198
n1113,Mianyang  Peoples R China,31.471394,104.690408,China,6400,962.0,4.2236263654634065
n826,Waterville ME United States,44.5527915955,-69.6313476563,United States,3701,726.0,18.00781959855265
n510,Geelong VIC Australia,-38.1456985474,144.356994629,Australia,3332,2439.0,9.55396428842137
n638,Iaşi Iaşi Romania,47.1666984558,27.5538005829,Romania,1655,4804.0,3.242849831400809
n1090,Bandung  Indonesia,-6.9211201668,107.619857788,Indonesia,3896,395.0,3.3065024326936396
n2431,San Luis Potosi SLP Mexico,23.9090938568,-102.633399963,Mexico,1855,1.0,70.00003526360567
n632,Chunchon Kangwon Do South Korea,37.8704986572,127.722953796,South Korea,6005,3069.0,32.576449755275135
n1517,Kazan Tatarstan Russia,55.8007087708,49.1024284363,Russia,2990,4557.0,15.09068485057079
n1004,Ansan Gyeonggi South Korea,37.3448066711,126.864105225,South Korea,3930,14986.0,24.26764533118136
n234,Middlebury VT United States,44.0149917603,-73.1671066284,United States,3711,895.0,31.572515378341166
n1733,Springfield MO United States,37.2089691162,-93.291557312,United States,4348,1342.0,5.911979663096765
n1078,Shantou  Peoples R China,23.363532,116.709793,China,4302,1083.0,3.038954931450053
n1093,St. George's Grenda,12.0002,-61.773055,W Ind Assoc St,2882,69.0,0.9307837468823039
n1780,Noor Mazandaran Iran,36.5735015869,52.0138015747,Iran,5932,61.0,31.074399241317295
n1351,Al Ain Abu Dhabi United Arab Emirates,24.1991004944,55.6817016602,U Arab Emirates,5937,2213.0,6.290479553753696
n993,Joensuu Eastern Finland Finland,62.604221344,29.7592601776,Finland,429,1771.0,6.297158737551923
n1377,Huelva Andalusia Spain,37.257598877,-6.9411501884,Spain,1253,926.0,58.62736103069132
n1645,Pécs Baranya Hungary,46.0712013245,18.2285003662,Hungary,1202,2740.0,50.53216321857737
n322,Sankt Gallen SG Switzerland,47.4216995239,9.3632898331,Switzerland,1679,1791.0,10.21116010129109
n888,Hamilton Waikato New Zealand,-37.7843818665,175.27861023,New Zealand,2034,3351.0,50.73468152270551
n882,Garmisch-Partenkirchen BY Germany,47.4921989441,11.0827999115,Germany,1610,333.0,20.15396167134754
n319,San Carlos De Bariloche Rio Negro Argentina,-41.135114,-71.304433,Argentina,2513,1693.0,7.722768128149793
n526,Shimotsuke Tochigi Japan,36.4132003784,139.865997314,Japan,2281,807.0,34.5433701692924
n474,Valdosta GA United States,30.8347206116,-83.280921936,United States,5776,286.0,3.616609895978754
n1595,Corpus Christi TX United States,27.7964096069,-97.4035568237,United States,3744,520.0,6.235164665144415
n96,Dover DE United States,39.1580314636,-75.5247268677,United States,3752,359.0,51.58817580527522
n1228,Banska Bystrica  Slovakia,48.7281990051,19.1581001282,Slovakia,1582,222.0,81.89385143850592
n2029,Manipala Karnataka India,13.3494596481,74.7947311401,India,3143,1041.0,27.57651778471639
n1448,Galesburg IL United States,40.9469108582,-90.3646621704,United States,4072,196.0,35.44371796334882
n1027,Yangling Shaanxi Peoples R China,34.274362,108.080009,China,3379,895.0,40.119453959903936
n1258,Freising BY Germany,48.4085998535,11.7488002777,Germany,346,2495.0,4.155836052443805
n1710,Cookeville TN United States,36.1619300842,-85.4998016357,United States,3690,749.0,65.79692227897297
n1762,Tugela Ferry  South Africa,-28.7454605103,30.4499492645,South Africa,843,1.0,62.500389023663246
n781,Tuskegee AL United States,32.4240493774,-85.689781189,United States,4115,530.0,41.97093285543298
n1248,Valdivia Los Lagos Chile,-39.821975708,-73.2159957886,Chile,2667,1289.0,13.74300815205375
n2030,Zulia  Venezuela,9.8916740417,-71.9637451172,Venezuela,2848,1.0,48.7638933270279
n497,Salem OR United States,44.9332618713,-123.043807983,United States,3720,504.0,50.21809093374634
n1818,Urbino Marc. Italy,43.7258987427,12.6384000778,Italy,1546,1172.0,20.38290231268521
n2340,Abastumani  Georgia,41.7075004578,42.8456993103,Rep of Georgia,3972,1.0,37.40144276227448
n1474,Mt Kanobili Abastumani Rep of Georgia,41.755722,42.831171,Rep of Georgia,3972,1.0,34.15315865450612
n1408,Florac  France,44.3241004944,3.5927000046,France,1313,54.0,52.93655396466818
n1320,Hanoi Hà Nội Vietnam,21.0288906097,105.854637146,Vietnam,3199,1618.0,13.633617241578706
n1551,Mol  Belgium,51.1848983765,5.1164197922,Belgium,585,1489.0,21.44863510748021
n1491,Topeka KS United States,39.0492782593,-95.6711807251,United States,3843,505.0,6.80606061085168
n1600,Las Palmas Canary Islands Spain,28.1310005188,-15.4435997009,Spain,1054,174.0,14.189416517720055
n1074,Bangor Wales United Kingdom,53.2066001892,-4.1802902222,United Kingdom,519,357.0,49.81519124282332
n967,Rock Island IL United States,41.5115699768,-90.5760421753,United States,4072,520.0,5.616384421787482
n1629,Green Bay WI United States,44.5127906799,-88.0101623535,United States,3653,521.0,6.189018311784435
n890,Greenwood SC United States,34.1910400391,-82.1607437134,United States,4034,236.0,48.78735052211272
n830,Idaho Falls ID United States,43.4920005798,-112.041992188,United States,4100,1195.0,2.1225891842932736
n901,Laxenburg Lower Austria Austria,48.0713996887,16.3600006104,Austria,1613,44773.0,10.044212485603666
n806,Fayetteville NC United States,35.0544891357,-78.8775787354,United States,5738,232.0,4.375356260789908
n568,Horsham W Sussex England,51.0643997192,-0.33495,United Kingdom,507,461.0,29.059659744949947
n1209,Tomsk  Russia,56.4928588867,84.9482421875,Russia,4297,4264.0,12.61739764919013
n1206,Pushchino Moscow Oblast Russia,54.834400177,37.6039009094,Russia,4029,2451.0,41.42988788117524
n1149,Saginaw MI United States,43.4191818237,-83.9466705322,United States,4128,173.0,10.304893650039515
n1079,Vicenza Ven. Italy,45.5409011841,11.5506000519,Italy,1539,859.0,31.998913634850148
n72,Antofagasta Antofagasta Chile,-23.6035003662,-70.3740997314,Chile,2651,521.0,11.871840129609406
n1301,Chillan Bio-Bio Chile,-36.6160011292,-72.0878982544,Chile,2656,247.0,55.09844290487366
n2024,Criciuma SC Brazil,-28.6779899597,-49.3716201782,Brazil,2541,201.0,4.613148902491626
n1183,Havana Havana Cuba,23.1321105957,-82.3674926758,Cuba,1909,3928.0,10.224722009459276
n1464,Hull England United Kingdom,53.7431983948,-0.3458499908,United Kingdom,515,5645.0,11.66102593931886
n1458,Luneburg  Germany,53.2527008057,10.4118003845,Germany,342,370.0,31.38092250012306
n761,Venice Ven. Italy,45.4376983643,12.3177995682,Italy,1551,2097.0,4.953485442212829
n1782,San Miguel de Tucumán Tucuman Argentina,-26.8222999573,-65.1742019653,Argentina,2460,39.0,4.458276671735403
n840,Mons Walloon Region Belgium,50.4510993958,3.9559900761,Belgium,304,1495.0,21.90569612299226
n1661,Winthrop WA USA,48.4737281799,-120.177558899,United States,181,10.0,73.16381010247274
n863,Budweis South Bohemia Czech Republic,48.9673995972,14.4792995453,Czech Republic,1611,1981.0,52.447136843285406
n1603,Tupelo MS United States,34.2574081421,-88.7078323364,United States,5773,85.0,3.620255964246947
n932,Portal AZ United States,31.914680481,-109.147903442,United States,6135,5.0,76.44743677721242
n397,Tiruchchirappalli Tamil Nadu India,10.8057603836,78.6947097778,India,3152,1718.0,2.9711451270358045
n689,Sydney NS Canada,46.1373405457,-60.1955718994,Canada,65,183.0,116.25663253729938
n991,Myrtle Beach SC United States,33.693561554,-78.8826599121,United States,3515,31.0,2.793705149230216
n1708,Managua  Nicaragua,12.1171998978,-86.2407913208,Nicaragua,1863,102.0,5.184101947573271
n2061,Simferopol Crimea Ukraine,44.9574813843,34.1082687378,Ukraine,2942,589.0,9.2270818753375
n718,Gettysburg PA United States,39.8302497864,-77.2311172485,United States,6739,547.0,27.78351157308346
n679,Dhahran Eastern Saudi Arabia,26.3107700348,50.1341514587,Saudi Arabia,2064,3627.0,23.577486317533744
