id, name, Metro_name, latitude, longitude, mergeList, totalDegree
3487,"Dover Afb",20100,39.129539,-75.465958,3487|,0.0
7880,"Halliburton Field Airport",20340,34.471306,-97.959861,7880|,0.0
7870,"Easton-Newnam Field Airport",20660,38.804167,-76.069,7870|,0.0
8529,"Stroudsburg-Pocono Airport",20700,41.035872,-75.160679,8529|,0.0
9221,"Effingham Memorial Airport",20820,39.07,-88.534,9221|,0.0
3526,"Elizabeth City Cgas Rgnl",21020,36.260581,-76.174572,3526|,0.0
3706,"Godman Aaf",21060,37.907058,-85.972106,3706|,0.0
9087,"Elkhart Municipal",21140,41.719444,-86.003333,9087|,0.0
3779,"Elkins Randolph Co Jennings Randolph",21180,38.889444,-79.857139,3779|,0.0
7927,"Emporia Municipal Airport",21380,38.3321,-96.1912,7927|,0.0
3510,"Vance Afb",21420,36.339167,-97.9165,3510|,0.0
9406,"Fort Bridger",21740,41.236,-110.2436,9406|9411|,0.0
3741,"Fallon Nas",21980,39.416584,-118.70098,3741|,0.0
8219,"Silver Springs Airport",22280,39.403028,-119.251194,8219|,0.0
7778,"Findlay Airport",22300,41.012028,-83.668611,7778|,0.0
8063,"Fitzgerald Municipal Airport",22340,31.683905,-83.270904,8063|,0.0
8742,"Fond Du Lac County Airport",22540,43.771167,-88.488417,8742|,0.0
4257,"Fort Collins Loveland Muni",22660,40.451828,-105.011336,4257|,0.0
3841,"Fort Dodge Rgnl",22700,42.5512,-94.191842,3841|,0.0
8667,"Keokuk Municipal Airport",22800,40.459908,-91.428501,8667|,0.0
8301,"Isbell Field Airport",22840,34.473694,-85.721389,8301|,0.0
3648,"Polk Aaf",22860,31.044833,-93.191667,3648|,0.0
8631,"Capital City Airport",23180,38.181972,-84.906139,8631|,0.0
6507,"Fremont Airport",23380,41.3331,-83.1612,6507|,0.0
8295,"Northeast Alabama Regional Airport",23460,33.972649,-86.089083,8295|,0.0
8308,"Lee Gilmer Memorial Airport",23580,34.272627,-83.830223,8308|,0.0
3776,"Black Rock",23700,35.083228,-108.791778,3776|4340|,0.0
8792,"Georgetown County Airport",23860,33.311402,-79.320314,8792|,0.0
9178,"Floyd Bennett Memorial Airport",24020,43.341222,-73.610305,9178|,0.0
3640,"Seymour Johnson Afb",24140,35.339383,-77.960589,3640|,0.0
7017,"Grand Rapids Itasca County",24330,47.211111,-93.509722,7017|,0.0
3439,"Grants Milan Muni",24380,35.167286,-107.901989,3439|,0.0
7013,"Great Bend Municipal",24460,38.344167,-98.859167,7013|,0.0
3466,"Anderson Rgnl",24860,34.494583,-82.709389,3466|,0.0
3588,"Greenwood Leflore",24900,33.494328,-90.084706,3588|,0.0
6494,"Friedman Mem",25200,43.504444,-114.296194,6494|,0.0
3516,"Lemoore Nas",25260,36.333012,-119.95208,3516|,0.0
7884,"Chinle Municipal Airport",25441,36.110881,-109.575422,7884|,0.0
8951,"Hattiesburg Bobby L. Chain Municipal Airport",25620,31.264944,-89.252889,8951|,0.0
7014,"Hays Regional Airport",25700,38.8422,-99.2732,7014|,0.0
8803,"Heber City Municipal Airport",25720,40.481806,-111.428806,8803|,0.0
3547,"Hickory Rgnl",25860,35.741147,-81.38955,3547|8319|,0.0
3632,"Wright Aaf",25980,31.889097,-81.562333,3632|,0.0
7721,"Tulip City Airport",26090,42.742778,-86.107833,7721|,0.0
9182,"Crystal River",26140,28.867611,-82.574111,9182|,0.0
8056,"Columbia County",26460,42.2913,-73.7103,8056|,0.0
7035,"Hutchinson Municipal Airport",26740,38.0655,-97.8606,7035|,0.0
8925,"Iowa City Municipal Airport",26980,41.639244,-91.546503,8925|,0.0
8499,"Reynolds Field",27100,42.260556,-84.460556,8499|,0.0
5745,"Jamestown Regional Airport",27420,46.9297,-98.6782,5745|,0.0
7840,"Southern Wisconsin Regional Airport",27500,42.62025,-89.041556,7840|,0.0
8251,"Jackson County Airport",27600,34.175864,-83.561597,8251|,0.0
6447,"Jefferson City Memorial Airport",27620,38.5912,-92.1561,6447|,0.0
8511,"Jesup-Wayne County Airport",27700,31.553889,-81.8825,8511|,0.0
8316,"Elizabethton Municipal Airport",27740,36.371222,-82.173417,8316|,0.0
3541,"Marshall Aaf",27920,39.055275,-96.764453,3541|,0.0
3639,"Greater Kankakee",28100,41.071389,-87.846278,3639|,0.0
7009,"Kerrville Municipal Airport",28500,29.976667,-99.085472,7009|,0.0
7523,"First Flight Airport",28620,36.02,-75.67,7523|9417|,0.0
3540,"Kingsville Nas",28780,27.507223,-97.809723,3540|,0.0
7522,"Kinston Regional Jetport",28820,35.331389,-77.608889,7522|,0.0
6873,"Purude University Airport",29200,40.412306,-86.936889,6873|,0.0
8302,"LaGrange-Callaway Airport",29300,33.008861,-85.072611,8302|,0.0
6994,"Lake City Municipal Airport",29380,30.181944,-82.576944,6994|,0.0
7621,"Bartow Municipal Airport",29460,27.9434,-81.7834,7621|7732|8508|8558|8566|8791|,0.0
3853,"Condron Aaf",29740,32.341484,-106.40277,3853|4228|,0.0
4225,"Las Vegas Muni",29780,35.654222,-105.142389,4225|,0.0
8366,"Lawrence Municipal",29940,39.009167,-95.2175,8366|,0.0
3795,"Muir Aaf",30140,40.434811,-76.569411,3795|,0.0
9462,"Lewisburg Bus Stop",30260,40.963889,-76.888056,9462|,0.0
8632,"Lewiston Maine",30340,44.048473,-70.283507,8632|,0.0
8784,"Lima Allen County Airport",30620,40.707478,-84.027078,8784|,0.0
8532,"William T. Piper Mem.",30820,41.135778,-77.422306,8532|,0.0
6998,"Logan-Cache",30860,41.791,-111.852,6998|,0.0
8410,"London-Corbin Airport-MaGee Field",30940,37.086889,-84.077389,8410|,0.0
7938,"Kelso Longview",31020,46.118,-122.898389,7938|,0.0
3651,"Angelina Co",31260,31.234014,-94.75,3651|,0.0
8517,"Municipal Airport",31300,34.609806,-79.059556,8517|,0.0
6861,"Macomb Municipal Airport",31380,40.520083,-90.652389,6861|,0.0
8221,"Madera Municipal Airport",31460,36.988611,-120.112444,8221|,0.0
8287,"Boire Field Airport",31700,42.78175,-71.514778,8287|,0.0
4254,"Mansfield Lahm Regional",31900,40.821417,-82.516639,4254|8759|,0.0
3618,"Menominee Marinette Twin Co",31940,45.12665,-87.638443,3618|,0.0
6500,"Mason City Municipal",32380,43.2247,-93.4067,6500|,0.0
3629,"Mc Alester Rgnl",32540,34.882403,-95.783463,3629|,0.0
6844,"Michigan City Municipal Airport",33140,41.7033,-86.8211,6844|9434|,0.0
8303,"Baldwin County Airport",33300,33.154225,-83.241414,8303|,0.0
3605,"Grant Co Intl",34180,47.207708,-119.32019,3605|,0.0
8169,"Moultrie Municipal Airport",34220,31.084917,-83.80325,8169|,0.0
3823,"Mountain Home Afb",34300,43.043603,-115.872431,3823|8222|,0.0
7084,"Anacortes Airport",34580,48.498889,-122.6625,7084|9509|,0.0
6871,"Delaware County Airport",34620,40.242472,-85.39575,6871|,0.0
3534,"Davis Fld",34780,35.656489,-95.366656,3534|,0.0
7658,"Napa County Airport",34900,38.213194,-122.280694,7658|,0.0
8312,"Harry Clever Field Airport",35420,40.470167,-81.419944,8312|,0.0
7086,"Newport Municipal Airport",35440,44.580361,-124.057917,7086|,0.0
6904,"Southwest Michigan Regional Airport",35660,42.128583,-86.4285,6904|,0.0
3788,"Nogales Intl",35700,31.417722,-110.84789,3788|,0.0
4270,"Groton New London",35980,41.330056,-72.045139,4270|,0.0
3573,"Whidbey Island Nas",36020,48.351803,-122.655906,3573|7955|,0.0
8510,"International Airport",36100,29.1725,-82.224167,8510|,0.0
3740,"Cape May Co",36140,39.008507,-74.908275,3740|8727|,0.0
3614,"Hill Afb",36260,41.123939,-111.973039,3614|6999|,0.0
8505,"County",36380,27.265833,-80.851111,8505|,0.0
7650,"Olympia Regional Airpor",36500,46.969404,-122.902545,7650|,0.0
7713,"Oneonta Municipal Airport",36580,42.524722,-75.064444,7713|,0.0
8141,"Ontario Municipal Airport",36620,44.019361,-117.013028,8141|,0.0
6909,"Wittman Regional Airport",36780,44.024983,-88.551336,6909|,0.0
8497,"Illinois Valley Regional",36860,41.351944,-89.153056,8497|,0.0
3511,"Point Mugu Nas",37100,34.120285,-119.12094,3511|3607|6961|7706|8047|,0.0
3592,"Tonopah Test Range",37220,37.798836,-116.78075,3592|,0.0
8422,"Palatka Amtrak Station",37260,29.649178,-81.640456,8422|,0.0
8950,"Pecos Municipal Airport",37780,31.382389,-103.510722,8950|,0.0
3871,"Grissom Arb",37940,40.648094,-86.152119,3871|,0.0
3443,"Grider Fld",38220,34.173142,-91.935597,3443|,0.0
8519,"Moore County Airport",38240,35.237611,-79.388796,8519|,0.0
8554,"Plymouth Municipal Airport",38500,41.365131,-86.300257,8554|,0.0
3440,"Ponca City Rgnl",38620,36.731958,-97.099781,3440|,0.0
8664,"Poplar Bluff Municipal Airport",38740,36.773944,-90.324861,8664|,0.0
7775,"Erie-Ottawa Regional Airport",38840,41.51627,-82.869487,7775|,0.0
4066,"Port O\\'Connor Airfield",38920,28.429977,-96.442859,4066|,0.0
7656,"Witham Field Airport",38940,27.1817,-80.221294,7656|8274|,0.0
7583,"Carbon County Regional-Buck Davis Field",39220,39.609722,-110.75278,7583|,0.0
8136,"Prineville Airport",39260,44.286994,-120.903833,8136|,0.0
8430,"John H. Batten Airport",39540,42.7605,-87.8152,8430|8527|8528|,0.0
5764,"Reading Regional Carl A Spaatz Field",39740,40.3785,-75.9652,5764|8551|,0.0
8137,"Red Bluff Municipal Airport",39780,40.150694,-122.252306,8137|,0.0
7777,"Richmond Municipal Airport",39980,39.756101,-84.842718,7777|,0.0
8520,"Richmond County Airport",40460,34.891306,-79.759611,8520|,0.0
7690,"Rocky Mount Wilson Regional Airport",40580,35.8563,-77.8919,7690|,0.0
8294,"Richard B Russell Airport",40660,34.350778,-85.158667,8294|,0.0
7077,"Sierra Blanca Regional Airport",40760,33.46285,-105.534751,7077|,0.0
9140,"Safford Regional Airport",40940,32.853333,-109.635083,9140|,0.0
7042,"Rosecrans Mem",41140,39.771944,-94.909706,7042|,0.0
7826,"McNary Field",41420,44.9095,-123.003,7826|,0.0
3821,"Griffing Sandusky",41780,41.433361,-82.652333,3821|7940|,0.0
3688,"Vero Beach Muni",42680,27.655556,-80.417944,3688|9200|,0.0
8506,"Regional - Hendricks AAF",42700,27.456389,-81.342222,8506|8507|,0.0
3874,"Craig Fld",42820,32.343947,-86.987803,3874|8959|,0.0
8802,"Clemson",42860,34.672222,-82.885889,8802|,0.0
8561,"Finger Lakes Regional Airport",42900,42.883565,-76.781232,8561|,0.0
9126,"Sheboygan County Memorial Airport",43100,43.7696,-87.851402,9126|,0.0
3474,"Bisbee Douglas Intl",43420,31.469028,-109.603667,3474|3601|7588|,0.0
7061,"Lake Cumberland Regional Airport",43700,37.053611,-84.615556,7061|,0.0
8539,"Somerset County Airport",43740,40.038871,-79.014995,8539|,0.0
7809,"Black Hills Airport-Clyde Ice Field",43940,44.481141,-103.786005,7809|,0.0
6446,"Spencer Muni",43980,43.165527,-95.202805,6446|,0.0
3828,"Westover Arb Metropolitan",44140,42.194014,-72.534783,3828|8281|8725|8726|,0.0
7908,"Springfield-Beckly Municipal Airport",44220,39.840278,-83.840167,7908|,0.0
7985,"Sterling Municipal Airport",44540,40.615314,-103.264845,7985|,0.0
8744,"Stevens Point Municipal Airport",44620,44.545136,-89.530284,8744|,0.0
7127,"Park City",44920,40.659444,-111.499722,7127|,0.0
3733,"Shaw Afb",44940,33.972719,-80.470564,3733|,0.0
8456,"Tenkiller Lake Airpark",45140,35.705541,-94.933605,8456|,0.0
3603,"Terre Haute Intl Hulman Fld",45460,39.451464,-87.307561,3603|,0.0
7998,"Thomasville Regional Airport",45620,30.901792,-83.881129,7998|,0.0
9185,"Fostoria Metropolitan Airport",45660,41.190833,-83.393083,9185|,0.0
8005,"Henry Tift Myers Airport",45700,31.428981,-83.488545,8005|,0.0
8322,"Toccoa RG Letourneau Field Airport",45740,34.592812,-83.296372,8322|,0.0
7702,"Truckee-Tahoe Airport",46020,39.320042,-120.139563,7702|,0.0
7931,"Franklin County Airport",46100,35.2051,-85.8981,7931|,0.0
4387,"Tuscaloosa Rgnl",46220,33.220627,-87.611403,4387|,0.0
8704,"Ocean Ridge Airport",46380,38.801611,-123.530639,8704|,0.0
3450,"Griffiss Afld",46540,43.2338,-75.407033,3450|9455|9456|,0.0
7885,"Garner Field",46620,29.215429,-99.748962,7885|7928|,0.0
3449,"Travis Afb",46700,38.262692,-121.927464,3449|,0.0
8556,"Van Wert County Airport",46780,40.86383,-84.606358,8556|,0.0
3679,"Millville Muni",47220,39.367806,-75.072222,3679|,0.0
6921,"Fortman Airport",47540,40.555325,-84.386619,6921|,0.0
3884,"Robins Afb",47580,32.640144,-83.59185,3884|,0.0
3586,"Whiteman Afb",47660,38.730306,-93.547864,3586|,0.0
8555,"Warsaw Municipal Airport",47700,41.274694,-85.840056,8555|,0.0
8795,"Jefferson County Airpark",48260,40.360218,-80.700874,8795|,0.0
8062,"Wheeling Ohio County Airport",48540,40.175,-80.6463,8062|,0.0
6875,"Grand Geneva Resort Airport",48580,42.614917,-88.389583,6875|8343|,0.0
7978,"Wilmington Airborne Airpark",48940,39.42792,-83.792118,7978|,0.0
3553,"Smith Reynolds",49180,36.133722,-80.222,3553|,0.0
8653,"Marshfield Municipal Airport",49220,44.63688,-90.189327,8653|8654|,0.0
8958,"Chan Gurney",49460,42.8711,-97.3969,8958|,0.0
6884,"Shoestring Aviation Airfield",49620,39.794824,-76.647191,6884|8284|,0.0
3638,"Beale Afb",49700,39.136089,-121.436567,3638|7875|,0.0
8293,"Centre-Piedmont-Cherokee County Regional Airport",161535,34.089917,-85.610083,8293|,0.0
9448,"Clarke CO",161537,32.0517,-88.4434,9448|,0.0
8317,"Moton Field Municipal Airport",161569,32.460572,-85.680028,8317|,0.0
4227,"La Junta Muni",198160,38.049719,-103.509431,4227|,0.0
4342,"Lamar Muni",198165,38.069694,-102.6885,4342|,0.0
6847,"Silverton",198171,37.812545,-107.662994,6847|,0.0
4084,"Telluride",198172,37.953759,-107.90848,4084|,0.0
7630,"MariposaYosemite",277286,37.3039,-120.0222,7630|,0.0
8800,"CedarKey",295724,29.134222,-83.050472,8800|,0.0
8801,"Cross City",295725,29.635528,-83.10475,8801|,0.0
8064,"Perry-Foley Airport",295728,30.069278,-83.580583,8064|,0.0
8125,"Suwannee County Airport",295729,30.300125,-83.024694,8125|,0.0
8252,"Apalachicola Regional Airport",306911,29.727607,-85.027442,8252|,0.0
9450,"W H Barron Field",347505,32.3388,-82.591,9450|,0.0
3657,"Emanuel Co",347508,32.609139,-82.369944,3657|,0.0
8298,"Plantation Airpark",350204,32.645278,-81.597111,8298|,0.0
8315,"Gilmer County Airport",351260,34.628222,-84.526583,8315|,0.0
8065,"Cairo-Grady County Airport",351261,30.887977,-84.154735,8065|,0.0
7080,"Lemhi County Airport",399754,45.123889,-113.881389,7080|,0.0
7079,"McCall Municipal Airport",399756,44.889722,-116.101389,7079|,0.0
7000,"Malad City",399759,42.17,-112.289,7000|,0.0
8525,"Foster Field",424244,42.466444,-90.169389,8525|,0.0
4343,"Renner Fld",485053,39.370621,-101.698992,4343|,0.0
7929,"Rough River State Park",516889,37.609778,-86.506925,7929|,0.0
8320,"Pike County Airport - Hatcher Field",516944,37.561764,-82.566389,8320|,0.0
9186,"Eastern Slopes Regional",581294,43.991139,-70.947889,9186|,0.0
8666,"Eastport Municipal Airport",581300,44.910111,-67.012694,8666|,0.0
6849,"Grand Marais Cook County Airport",659461,47.838333,-90.382944,6849|,0.0
8928,"Windom Municipal Airport",659462,43.913402,-95.109408,8928|,0.0
3662,"Baudette Intl",659483,48.728444,-94.612222,3662|,0.0
7991,"Lee C Fine Memorial Airport",758520,38.096035,-92.549487,7991|,0.0
8815,"Sidney Muni Airport",835838,41.10167,-102.985,8815|,0.0
7075,"Ely Airport",858615,39.299722,-114.841944,7075|,0.0
3773,"Tucumcari Muni",929110,35.182777,-103.603186,3773|,0.0
8988,"Raton Amtrak",929117,36.9033,-104.4386,8988|,0.0
7365,"Westport Amtrak Station",974114,44.1871,-73.4519,7365|8777|,0.0
8778,"Long Lake",974119,43.975062,-74.42044,8778|,0.0
3647,"Pembina Muni",1034212,48.942501,-97.240833,3647|,0.0
7063,"Devils Lake Regional Airport",1034215,48.114444,-98.908611,7063|,0.0
8564,"Williams County Airport",1074097,41.467306,-84.506778,8564|,0.0
3850,"Hobart Muni",1101825,34.991308,-99.051353,3850|,0.0
8931,"Longview Ranch Airport",1135851,44.660861,-119.652615,8931|,0.0
8135,"Burns Municipal Airport",1135852,43.591917,-118.955544,8135|,0.0
8134,"Christmas Valley Airport",1135854,43.236531,-120.666097,8134|8139|,0.0
8140,"Tillamook Airport",1135864,45.418242,-123.814384,8140|,0.0
8503,"Bedford County",1209171,40.086111,-78.513333,8503|,0.0
8530,"Spring Hill Airport",1213692,41.347357,-75.415897,8530|,0.0
8521,"Bamberg County Airport",1247982,33.304528,-81.108417,8521|,0.0
3537,"Childress Muni",1383823,34.433781,-100.287992,3537|,0.0
4231,"Ozona Muni",1383838,30.735281,-101.202972,4231|,0.0
3482,"Dalhart Muni",1383888,36.022586,-102.547278,3482|,0.0
3702,"Hillsboro Muni",1383894,32.083486,-97.097228,3702|,0.0
3844,"Cotulla Lasalle Co",1383924,28.456694,-99.220294,3844|,0.0
7008,"Mexia - Limestone County Airport",1383932,31.641178,-96.514459,7008|,0.0
4224,"Fort Stockton Pecos Co",1383971,30.915667,-102.916139,4224|,0.0
4229,"Stephens Co",1384000,32.719047,-98.891,4229|,0.0
3686,"Winkler Co",1384033,31.779628,-103.201361,3686|,0.0
3475,"Allen Aaf",1419983,63.994547,-145.721642,3475|3568|7106|7235|,0.0
7197,"Icy Bay Airport",1419986,59.968889,-141.661667,7197|7198|,0.0
7857,"Bryce Canyon",1448023,37.706444,-112.145806,7857|9279|,0.0
7581,"Delta Municipal Airport",1448027,39.380639,-112.507715,7581|,0.0
7727,"Monument Valley Airport",1448032,37.0167,-110.201,7727|,0.0
7582,"Richfield Minicipal Airport",1448034,38.736436,-112.098944,7582|,0.0
8187,"Morrisville Stowe State Airport",1461764,44.535,-72.614,8187|,0.0
3801,"Wallops Flight Facility",1480091,37.940194,-75.466389,3801|,0.0
8818,"Luray Caverns Airport",1500440,38.666944,-78.500556,8818|,0.0
9404,"Ocean Shores Municipal",1513274,46.5995,-124.0854,9404|,0.0
7825,"Wishram Train Station",1529219,45.6576,-120.9664,7825|8142|8783|,0.0
7874,"Ferry County Airport",1531821,48.718206,-118.656471,7874|,0.0
7957,"Jefferson County Intl",1531936,48.053809,-122.810644,7957|,0.0
6885,"Door County Cherryland Airport",1581074,44.843667,-87.421556,6885|9128|,0.0
7048,"Volk Fld",1581088,43.938956,-90.253433,7048|,0.0
8607,"Bloyer Field",1581101,43.976222,-90.480611,8607|8639|,0.0
8494,"Price County Airport",1581110,45.705,-90.403056,8494|,0.0
8522,"Richland Airport",1581112,43.283358,-90.298282,8522|,0.0
8523,"Municipal Airport",1581121,43.57936,-90.896474,8523|,0.0
7019,"Eagle River",1581122,45.932333,-89.268283,7019|7020|,0.0
8743,"Waupaca Municipal Airport",1581127,44.33325,-89.019778,8743|,0.0
7653,"Shively Field Airport",1605069,41.444859,-106.823526,7653|7986|,0.0
8162,"Charlevoix Municipal Airport",1622957,45.304778,-85.275333,8162|8191|,0.0
8646,"Gladwin Zettel Memorial Airport",1622968,43.970589,-84.47502,8646|,0.0
6851,"Gogebic Iron County Airport",1622969,46.527475,-90.131397,6851|,0.0
3432,"Oscoda Wurtsmith",1622977,44.451558,-83.394053,3432|8833|,0.0
8747,"Luce County Airport",1622990,46.311199,-85.457298,8747|,0.0
6850,"Mackinac Island Airport",1622991,45.864934,-84.637344,6850|8736|8737|,0.0
8645,"Garland Airport",1623010,44.806528,-84.276194,8645|,0.0
3668,"Roscommon Co",1623014,44.359806,-84.671112,3668|,0.0
3755,"Truth Or Consequences Muni",1702370,33.236944,-107.27175,3755|,0.0
7720,"Big Timber Airport",1719569,45.806389,-109.981111,7720|,0.0
3470,"Cut Bank Muni",1719607,48.608353,-112.376144,3470|6842|,0.0
5752,"Lewistown Municipal Airport",1719614,47.0493,-109.467,5752|,0.0
7716,"Dell Flight Strip",1719627,44.735748,-112.720013,7716|,0.0
7717,"Mission Field Airport",1720027,45.699389,-110.448306,7717|,0.0
5755,"Frank Wiley Field",1720109,46.428,-105.886,5755|,0.0
9305,"Shelby County Airport",1785051,39.410556,-88.845556,9305|,0.0
8176,"Furnace Creek",1804637,36.273,-116.515,8176|,0.0
7627,"Fitiuta Airport",1805242,-14.216111,-169.423611,7627|7628|,0.0
2247,"Tinian Intl",1805248,14.999203,145.61935,2247|,0.0
9476,"Cruz Bay Ferry Dock",2378249,18.331263,-64.795408,9476|,0.0
8404,"South Cariboo Regional Airport","108 MILE RANCH",51.4412,-121.1958,8404|,0.0
6472,"Aaa","AAA",73.9,3.222,6472|,0.0
7320,"Abaiang Atoll Airport","ABAIANG ATOLL",1.8,173.04,7320|,0.0
2126,"Ghazvin Azadi","ABE-ALI",35.952097,50.450778,2126|,0.0
997,"Abeche","ABECHE",13.847,20.844333,997|,0.0
7590,"Abemama Atoll Airport","ABEMAMA",0.490833,173.828611,7590|,0.0
2063,"Abqaiq","ABQAIQ",25.911281,49.591231,2063|,0.0
2184,"Al Dhafra","ABU DHABI",24.248249,54.547722,2184|,0.0
2105,"Abumusa Island","ABUMUSA I.",25.875742,55.032994,2105|,0.0
2129,"Imam Khomeini Intl","ABYEK",35.416111,51.152222,2129|,0.0
7354,"Alcides Fernandez Airport","ACANDI",8.516667,-77.3,7354|,0.0
2818,"Oswaldo Guevara Mujica","ACARIGUA",9.553422,-69.237536,2818|,0.0
9162,"Adamovka","ADAMOVKA",51.4929,59.92752,9162|,0.0
1108,"Lideta","ADDIS ABABA",9.003681,38.726019,1108|,0.0
3350,"Adelaide Parafield","ADELAIDE",-34.793333,138.633056,3350|,0.0
7323,"Afobaka Airstrip","AFOBAKA",4.9982,-54.9919,7323|,0.0
7615,"Afutara Airport","AFUTARA",-9.183056,160.949722,7615|,0.0
282,"Manu Dayak","AGADEZ",16.965997,8.000114,282|,0.0
791,"Aggeneys","AGGENEYS",-29.281767,18.813869,791|,0.0
2099,"Aghajari","AGHAJARI",30.74445,49.677183,2099|,0.0
8756,"Agra Cantonment Railway Station","AGRA",27.1578,77.98993,8756|,0.0
9283,"Aguas Calientes Train Station","AGUAS CALIENTES",-13.1556,-72.5238,9283|,0.0
5831,"Ahuas Airport","AHUAS",15.4722,-84.3522,5831|,0.0
5818,"Jabot Airport","AILINGLAPALAP ATOLL",7.45235,168.552,5818|5819|,0.0
5815,"Ailuk Airport","AILUK ISLAND",10.2168,169.983,5815|,0.0
215,"Ain Oussera","AIN OUSSERA",35.525414,2.878714,215|,0.0
7793,"Aiome","AIOME",-5.8,144.44,7793|,0.0
1089,"Aioun El Atrouss","AIOUN EL ATROUSS",16.711294,-9.637883,1089|,0.0
6870,"Whitsunday Airstrip","AIRLIE BEACH",-20.276,148.755,6870|,0.0
7608,"Airok Airport","AIROK",7.1,171.233333,7608|,0.0
5970,"Tadji Airport","AITAPE",-3.18985,142.43,5970|,0.0
4236,"Aklavik","AKLAVIK",68.223333,-135.005833,4236|,0.0
2995,"Akola","AKOLA",20.699006,77.058628,2995|,0.0
5667,"Akunnaaq Heliport","AKUNNAAQ",68.75,-52.3333,5667|,0.0
261,"Akure","AKURE",7.246739,5.301008,261|,0.0
4137,"Al Asad Airbase","AL ASAD",33.785608,42.4412,4137|,0.0
3985,"Al Badie","AL BADIE",18.719311,50.836911,3985|,0.0
4139,"Balad Southeast Airport","AL BAKR",33.940194,44.361583,4139|,0.0
2181,"Al Hamra Aux","AL HAMRA",24.073981,52.463644,2181|,0.0
